Geno,Block,Loc,Year,Height
GW-9889,3,Corv,2011,155.448
BESC-90,3,Corv,2011,402.336
MCMN-27-4,3,Corv,2011,332.232
CHWH-27-2,3,Corv,2011,377.952
BESC-41,3,Corv,2011,387.096
GW-9953,3,Corv,2011,347.472
BESC-223,3,Corv,2011,NA
SKWF-24-5,3,Corv,2011,371.856
GW-9779,3,Corv,2011,225.552
NHTA-27-2,3,Corv,2011,259.08
BESC-904,3,Corv,2011,350.52
BESC-48,3,Corv,2011,405.384
BESC-397,3,Corv,2011,118.872
BESC-155,3,Corv,2011,429.768
BESC-53,3,Corv,2011,310.896
FNYI-28-2,3,Corv,2011,262.128
GW-9852,3,Corv,2011,438.912
BESC-68,3,Corv,2011,374.904
CMBF-28-2,3,Corv,2011,359.664
BESC-145,3,Corv,2011,417.576
BESC-73,3,Corv,2011,417.576
BESC-399,1,Corv,2011,304.8
BESC-442,1,Corv,2011,408.432
BESC-10,1,Corv,2011,384.048
BESC-821,1,Corv,2011,365.76
BESC-62,1,Corv,2011,341.376
BESC-136,1,Corv,2011,356.616
KLNA-20-3,1,Corv,2011,332.232
LILD-26-3,1,Corv,2011,316.992
GW-9773,1,Corv,2011,353.568
GW-9759,1,Corv,2011,414.528
BESC-55,1,Corv,2011,393.192
GW-9838,1,Corv,2011,350.52
BESC-19,1,Corv,2011,274.32
GW-10995,1,Corv,2011,381
BESC-14,1,Corv,2011,353.568
GW-9957,1,Corv,2011,371.856
BESC-189,1,Corv,2011,256.032
BESC-105,1,Corv,2011,213.36
GW-9774,1,Corv,2011,274.32
BESC-372,1,Corv,2011,326.136
GLCB-26-5,1,Corv,2011,237.744
BESC-95,1,Corv,2011,213.36
BESC-16,1,Corv,2011,173.736
GW-9854,1,Corv,2011,152.4
HRSP-27-4,1,Corv,2011,121.92
BESC-255,1,Corv,2011,277.368
GW-11043,1,Corv,2011,182.88
GW-11048,1,Corv,2011,262.128
GW-9849,1,Corv,2011,252.984
BESC-831,1,Corv,2011,286.512
BESC-58,3,Corv,2011,286.512
BESC-293,3,Corv,2011,292.608
BESC-372,3,Corv,2011,301.752
KTMC-12-1,3,Corv,2011,143.256
GW-9885,3,Corv,2011,411.48
WELC-27-3,3,Corv,2011,265.176
BESC-137,3,Corv,2011,344.424
GW-7977,3,Corv,2011,426.72
BESC-461,3,Corv,2011,374.904
GW-9867,3,Corv,2011,426.72
BESC-318,3,Corv,2011,384.048
BESC-61,3,Corv,2011,381
LILD-26-5,3,Corv,2011,320.04
BESC-52,3,Corv,2011,432.816
CHWH-27-3,3,Corv,2011,377.952
KLND-20-2,3,Corv,2011,228.6
BESC-376,3,Corv,2011,435.864
BESC-434,3,Corv,2011,384.048
BESC-5,3,Corv,2011,371.856
HARB-26-2,3,Corv,2011,289.56
GW-11021,3,Corv,2011,417.576
GW-9847,3,Corv,2011,429.768
BESC-835,3,Corv,2011,435.864
WHTE-28-4,3,Corv,2011,280.416
GW-9891,3,Corv,2011,399.288
BESC-84,3,Corv,2011,131.064
DENB-17-4,3,Corv,2011,271.272
SLMB-28-2,3,Corv,2011,329.184
GW-11024,3,Corv,2011,365.76
BESC-134,1,Corv,2011,438.912
BESC-358,1,Corv,2011,408.432
BESC-295,1,Corv,2011,313.944
DENC-17-5,1,Corv,2011,201.168
BESC-458,1,Corv,2011,323.088
BESC-880,1,Corv,2011,390.144
GW-7973,1,Corv,2011,332.232
GW-4610,1,Corv,2011,283.464
BESC-243,1,Corv,2011,490.728
BESC-342,1,Corv,2011,384.048
BESC-158,1,Corv,2011,368.808
SKWF-24-5,1,Corv,2011,216.408
GW-9842,1,Corv,2011,249.936
BESC-226,1,Corv,2011,423.672
GW-7975,1,Corv,2011,295.656
BESC-809,1,Corv,2011,204.216
BESC-813,1,Corv,2011,277.368
BESC-429,1,Corv,2011,326.136
BESC-72,1,Corv,2011,329.184
CHWI-27-4,1,Corv,2011,146.304
BESC-336,1,Corv,2011,216.408
GW-9873,1,Corv,2011,286.512
HOMA-21-5,1,Corv,2011,NA
BESC-407,1,Corv,2011,152.4
BESC-155,1,Corv,2011,128.016
SQMB-25-1,1,Corv,2011,152.4
BESC-236,1,Corv,2011,353.568
GW-11039,1,Corv,2011,164.592
BESC-68,1,Corv,2011,237.744
GW-9786,1,Corv,2011,143.256
HOPG-27-1,3,Corv,2011,259.08
BESC-169,3,Corv,2011,286.512
BESC-83,3,Corv,2011,304.8
HARC-26-4,3,Corv,2011,347.472
GW-9920,3,Corv,2011,466.344
BESC-341,3,Corv,2011,310.896
BESC-878,3,Corv,2011,399.288
SQMA-25-4,3,Corv,2011,341.376
BESC-841,3,Corv,2011,316.992
HARB-26-1,3,Corv,2011,323.088
FNYI-28-4,3,Corv,2011,359.664
BESC-455,3,Corv,2011,411.48
BESC-814,3,Corv,2011,466.344
BESC-407,3,Corv,2011,393.192
KTMB-12-3,3,Corv,2011,192.024
BESC-274,3,Corv,2011,344.424
BESC-28,3,Corv,2011,399.288
BESC-175,3,Corv,2011,243.84
BESC-148,3,Corv,2011,457.2
LILA-26-3,3,Corv,2011,384.048
BESC-463,3,Corv,2011,463.296
BESC-134,3,Corv,2011,405.384
BESC-254,3,Corv,2011,384.048
KTMA-12-4,3,Corv,2011,277.368
BESC-338,3,Corv,2011,353.568
GW-11018,3,Corv,2011,387.096
NA,NA,Corv,2011,414.528
BESC-167,3,Corv,2011,341.376
GW-9851,3,Corv,2011,417.576
BESC-349,3,Corv,2011,390.144
BESC-285,1,Corv,2011,381
GW-9792,1,Corv,2011,335.28
GW-9953,1,Corv,2011,289.56
BESC-260,1,Corv,2011,405.384
BESC-261,1,Corv,2011,396.24
BESC-171,1,Corv,2011,310.896
BESC-232,1,Corv,2011,326.136
GW-9796,1,Corv,2011,341.376
GW-7974,1,Corv,2011,326.136
GW-9906,1,Corv,2011,387.096
BESC-291,1,Corv,2011,362.712
BESC-135,1,Corv,2011,320.04
BESC-79,1,Corv,2011,353.568
GW-9804,1,Corv,2011,344.424
GW-9810,1,Corv,2011,347.472
GW-9858,1,Corv,2011,313.944
GW-9883,1,Corv,2011,225.552
BESC-215,1,Corv,2011,195.072
KTMC-12-1,1,Corv,2011,170.688
BESC-150,1,Corv,2011,NA
KTMA-12-3,1,Corv,2011,NA
HARB-26-4,1,Corv,2011,188.976
GW-11011,1,Corv,2011,201.168
LILB-26-5,1,Corv,2011,192.024
BESC-457,1,Corv,2011,237.744
BESC-165,1,Corv,2011,246.888
BESC-244,1,Corv,2011,262.128
KLNB-20-3,1,Corv,2011,143.256
GW-9770,1,Corv,2011,243.84
GW-9797,1,Corv,2011,88.392
BESC-17,3,Corv,2011,265.176
BESC-903,3,Corv,2011,170.688
BESC-263,3,Corv,2011,344.424
BESC-899,3,Corv,2011,341.376
BESC-91,3,Corv,2011,371.856
GW-10992,3,Corv,2011,353.568
HOMD-21-2,3,Corv,2011,323.088
GW-9820,3,Corv,2011,429.768
BESC-812,3,Corv,2011,374.904
BESC-121,3,Corv,2011,347.472
BESC-257,3,Corv,2011,420.624
BESC-22,3,Corv,2011,307.848
BESC-66,3,Corv,2011,445.008
SKWB-24-5,3,Corv,2011,338.328
BESC-133,3,Corv,2011,460.248
BESC-874,3,Corv,2011,374.904
BESC-126,3,Corv,2011,368.808
BESC-442,3,Corv,2011,371.856
BESC-422,3,Corv,2011,426.72
BESC-323,3,Corv,2011,368.808
KTMA-12-3,3,Corv,2011,213.36
BESC-352,3,Corv,2011,387.096
GW-7982,3,Corv,2011,320.04
GW-9965,3,Corv,2011,374.904
HRSO-27-4,3,Corv,2011,341.376
BESC-285,3,Corv,2011,298.704
WELC-27-1,3,Corv,2011,259.08
BESC-75,3,Corv,2011,399.288
GW-9868,3,Corv,2011,396.24
BESC-867,3,Corv,2011,374.904
BESC-117,1,Corv,2011,411.48
GW-9950,1,Corv,2011,271.272
BESC-67,1,Corv,2011,417.576
BESC-844,1,Corv,2011,359.664
BLCG-28-1,1,Corv,2011,316.992
BESC-208,1,Corv,2011,405.384
KLNA-20-5,1,Corv,2011,323.088
GW-9962,1,Corv,2011,332.232
WELC-27-4,1,Corv,2011,219.456
BESC-903,1,Corv,2011,347.472
BESC-199,1,Corv,2011,381
BESC-329,1,Corv,2011,353.568
GW-10993,1,Corv,2011,265.176
BESC-883,1,Corv,2011,304.8
BESC-324,1,Corv,2011,350.52
GW-9768,1,Corv,2011,243.84
WHTE-28-2,1,Corv,2011,216.408
HRSO-27-4,1,Corv,2011,228.6
BESC-286,1,Corv,2011,237.744
GW-9761,1,Corv,2011,NA
BESC-319,1,Corv,2011,249.936
GW-10955,1,Corv,2011,350.52
BESC-265,1,Corv,2011,216.408
GW-9807,1,Corv,2011,188.976
BESC-97,1,Corv,2011,295.656
BESC-410,1,Corv,2011,265.176
NHTA-27-5,1,Corv,2011,219.456
FNYI-28-3,1,Corv,2011,246.888
BESC-29,1,Corv,2011,195.072
BESC-108,1,Corv,2011,283.464
BESC-382,3,Corv,2011,198.12
GW-11047,3,Corv,2011,134.112
BESC-36,3,Corv,2011,286.512
BESC-168,3,Corv,2011,301.752
NHTA-27-4,3,Corv,2011,298.704
BESC-21,3,Corv,2011,377.952
HOMB-21-4,3,Corv,2011,341.376
GW-9587,3,Corv,2011,396.24
LILB-26-4,3,Corv,2011,262.128
HOMC-21-3,3,Corv,2011,298.704
BESC-111,3,Corv,2011,402.336
BESC-805,3,Corv,2011,405.384
SKWA-24-4,3,Corv,2011,350.52
BESC-431,3,Corv,2011,350.52
BESC-277,3,Corv,2011,387.096
BESC-112,3,Corv,2011,399.288
GW-7983,3,Corv,2011,426.72
GW-9863,3,Corv,2011,371.856
HARC-26-2,3,Corv,2011,356.616
BESC-235,3,Corv,2011,463.296
GW-9842,3,Corv,2011,301.752
BESC-309,3,Corv,2011,326.136
GW-9910,3,Corv,2011,414.528
BESC-228,3,Corv,2011,414.528
YALE-27-4,3,Corv,2011,344.424
GW-9899,3,Corv,2011,252.984
GW-9950,3,Corv,2011,332.232
GW-10984,3,Corv,2011,445.008
GW-9799,3,Corv,2011,277.368
BESC-835,1,Corv,2011,396.24
BESC-42,1,Corv,2011,371.856
BESC-459,1,Corv,2011,381
BESC-5,1,Corv,2011,329.184
BESC-374,1,Corv,2011,365.76
HARB-26-3,1,Corv,2011,268.224
BESC-73,1,Corv,2011,304.8
CHWK-27-3,1,Corv,2011,231.648
CNYH-28-3,1,Corv,2011,213.36
BESC-385,1,Corv,2011,371.856
KLNE-20-4,1,Corv,2011,222.504
GW-9853,1,Corv,2011,335.28
BESC-830,1,Corv,2011,368.808
GW-9947,1,Corv,2011,289.56
BESC-403,1,Corv,2011,396.24
GW-9898,1,Corv,2011,408.432
BESC-163,1,Corv,2011,268.224
GW-9779,1,Corv,2011,207.264
BESC-197,1,Corv,2011,182.88
SQMC-25-5,1,Corv,2011,149.352
BESC-40,1,Corv,2011,173.736
DENB-17-5,1,Corv,2011,243.84
GW-9882,1,Corv,2011,192.024
BESC-334,1,Corv,2011,234.696
CA-05-04,1,Corv,2011,NA
BESC-449,1,Corv,2011,320.04
GW-9579,1,Corv,2011,332.232
BESC-394,1,Corv,2011,179.832
BESC-47,1,Corv,2011,222.504
BESC-861,1,Corv,2011,NA
HARC-26-5,3,Corv,2011,286.512
BESC-248,3,Corv,2011,246.888
BESC-911,3,Corv,2011,332.232
GW-9829,3,Corv,2011,304.8
BESC-386,3,Corv,2011,368.808
BESC-400,3,Corv,2011,381
GW-9962,3,Corv,2011,381
BESC-264,3,Corv,2011,365.76
GW-9597,3,Corv,2011,393.192
BESC-296,3,Corv,2011,441.96
SQMC-25-4,3,Corv,2011,356.616
BESC-190,3,Corv,2011,362.712
BESC-195,3,Corv,2011,262.128
BESC-409,3,Corv,2011,426.72
GW-9970,3,Corv,2011,347.472
BESC-191,3,Corv,2011,405.384
BESC-260,3,Corv,2011,481.584
BESC-856,3,Corv,2011,381
BESC-288,3,Corv,2011,301.752
KTMB-12-1,3,Corv,2011,155.448
GW-9856,3,Corv,2011,429.768
BESC-410,3,Corv,2011,NA
BESC-468,3,Corv,2011,368.808
BESC-197,3,Corv,2011,445.008
GW-9892,3,Corv,2011,481.584
BESC-13,3,Corv,2011,445.008
KLNG-20-4,3,Corv,2011,262.128
BESC-107,3,Corv,2011,408.432
BESC-7,3,Corv,2011,384.048
GW-11032,3,Corv,2011,365.76
BESC-234,3,Corv,2011,393.192
BESC-153,1,Corv,2011,384.048
GW-11033,1,Corv,2011,301.752
BESC-56,1,Corv,2011,426.72
GLCB-26-3,1,Corv,2011,298.704
GW-9597,1,Corv,2011,356.616
GW-10988,1,Corv,2011,353.568
SKWA-24-4,1,Corv,2011,277.368
BESC-353,1,Corv,2011,347.472
BESC-103,1,Corv,2011,304.8
DEND-17-2,1,Corv,2011,262.128
BESC-317,1,Corv,2011,341.376
BESC-361,1,Corv,2011,362.712
HOPG-27-1,1,Corv,2011,274.32
BESC-106,1,Corv,2011,341.376
BESC-384,1,Corv,2011,295.656
BESC-49,1,Corv,2011,234.696
SKWE-24-3,1,Corv,2011,237.744
BESC-876,1,Corv,2011,204.216
KLND-20-2,1,Corv,2011,NA
BESC-293,1,Corv,2011,182.88
GW-9893,1,Corv,2011,188.976
GW-11012,1,Corv,2011,332.232
GW-11016,1,Corv,2011,344.424
GW-7981,1,Corv,2011,316.992
GW-10992,1,Corv,2011,213.36
BESC-70,1,Corv,2011,277.368
BESC-301,1,Corv,2011,231.648
DENA-17-3,1,Corv,2011,NA
BESC-131,1,Corv,2011,335.28
BESC-395,1,Corv,2011,NA
GW-9786,3,Corv,2011,115.824
HOPF-27-3,3,Corv,2011,210.312
GLCB-26-5,3,Corv,2011,292.608
GW-9757,3,Corv,2011,280.416
BESC-429,3,Corv,2011,335.28
BESC-104,3,Corv,2011,359.664
BESC-106,3,Corv,2011,438.912
BESC-369,3,Corv,2011,326.136
WHTE-28-3,3,Corv,2011,347.472
BESC-182,3,Corv,2011,362.712
GW-11033,3,Corv,2011,399.288
GW-10997,3,Corv,2011,399.288
BESC-188,3,Corv,2011,310.896
BESC-149,3,Corv,2011,280.416
BESC-819,3,Corv,2011,405.384
BESC-310,3,Corv,2011,399.288
BESC-64,3,Corv,2011,377.952
GW-9781,3,Corv,2011,417.576
GW-9880,3,Corv,2011,505.968
BESC-265,3,Corv,2011,387.096
BESC-456,3,Corv,2011,NA
GW-9828,3,Corv,2011,420.624
BESC-96,3,Corv,2011,371.856
GW-9958,3,Corv,2011,399.288
BESC-311,3,Corv,2011,417.576
BESC-287,3,Corv,2011,390.144
BESC-875,3,Corv,2011,NA
BESC-353,3,Corv,2011,371.856
GW-7990,3,Corv,2011,85.344
GW-9787,3,Corv,2011,88.392
HOMB-21-3,3,Corv,2011,NA
CMBF-28-2,1,Corv,2011,377.952
BESC-234,1,Corv,2011,350.52
BESC-423,1,Corv,2011,347.472
BESC-245,1,Corv,2011,347.472
BESC-360,1,Corv,2011,362.712
GW-11047,1,Corv,2011,231.648
BESC-896,1,Corv,2011,356.616
GW-7976,1,Corv,2011,499.872
DENC-17-4,1,Corv,2011,292.608
BESC-822,1,Corv,2011,320.04
GW-9914,1,Corv,2011,435.864
BESC-848,1,Corv,2011,316.992
BESC-288,1,Corv,2011,277.368
BESC-126,1,Corv,2011,350.52
BESC-366,1,Corv,2011,268.224
BESC-129,1,Corv,2011,295.656
BESC-241,1,Corv,2011,362.712
SKWC-24-1,1,Corv,2011,146.304
BESC-901,1,Corv,2011,170.688
BESC-247,1,Corv,2011,234.696
BESC-827,1,Corv,2011,204.216
BESC-898,1,Corv,2011,341.376
GW-9595,1,Corv,2011,356.616
GW-7983,1,Corv,2011,368.808
BESC-228,1,Corv,2011,356.616
GW-9831,1,Corv,2011,164.592
BESC-852,1,Corv,2011,265.176
BESC-140,1,Corv,2011,265.176
BESC-362,1,Corv,2011,259.08
BESC-220,1,Corv,2011,NA
BESC-864,3,Corv,2011,NA
BESC-335,3,Corv,2011,256.032
BESC-113,3,Corv,2011,323.088
SKWA-24-3,3,Corv,2011,274.32
GW-10986,3,Corv,2011,402.336
BESC-851,3,Corv,2011,323.088
BESC-413,3,Corv,2011,405.384
SQMB-25-3,3,Corv,2011,347.472
BESC-251,3,Corv,2011,362.712
BESC-98,3,Corv,2011,323.088
CMBF-28-3,3,Corv,2011,350.52
HOMD-21-1,3,Corv,2011,353.568
GW-7993,3,Corv,2011,362.712
BESC-379,3,Corv,2011,344.424
NHTB-27-3,3,Corv,2011,225.552
GW-7975,3,Corv,2011,301.752
BESC-375,3,Corv,2011,326.136
BESC-87,3,Corv,2011,371.856
GW-9803,3,Corv,2011,332.232
BESC-908,3,Corv,2011,405.384
BESC-143,3,Corv,2011,429.768
GW-9857,3,Corv,2011,417.576
BESC-829,3,Corv,2011,414.528
GW-9966,3,Corv,2011,350.52
BESC-889,3,Corv,2011,341.376
BESC-460,3,Corv,2011,478.536
SLMC-28-2,3,Corv,2011,295.656
BESC-811,3,Corv,2011,NA
FNYI-28-5,3,Corv,2011,252.984
BESC-205,3,Corv,2011,359.664
LILC-26-5,3,Corv,2011,344.424
BESC-434,1,Corv,2011,356.616
BESC-845,1,Corv,2011,350.52
BESC-175,1,Corv,2011,283.464
BESC-45,1,Corv,2011,359.664
BESC-98,1,Corv,2011,335.28
BESC-35,1,Corv,2011,390.144
HRSP-27-5,1,Corv,2011,316.992
HOMD-21-3,1,Corv,2011,323.088
BESC-426,1,Corv,2011,271.272
BESC-370,1,Corv,2011,252.984
BESC-352,1,Corv,2011,323.088
GW-9865,1,Corv,2011,338.328
BESC-801,1,Corv,2011,222.504
YALD-27-5,1,Corv,2011,329.184
BESC-51,1,Corv,2011,381
BESC-249,1,Corv,2011,332.232
GW-7978,1,Corv,2011,335.28
BESC-202,1,Corv,2011,274.32
GW-10989,1,Corv,2011,201.168
MTSM-27-3,1,Corv,2011,222.504
CMBF-28-5,1,Corv,2011,234.696
GW-11021,1,Corv,2011,158.496
BESC-868,1,Corv,2011,176.784
SKWD-24-3,1,Corv,2011,280.416
VNDL-27-4,1,Corv,2011,170.688
GW-9908,1,Corv,2011,173.736
BESC-437,1,Corv,2011,NA
BESC-112,1,Corv,2011,240.792
BESC-855,1,Corv,2011,216.408
SKWD-24-1,3,Corv,2011,201.168
BESC-808,3,Corv,2011,268.224
HOPF-27-5,3,Corv,2011,350.52
GW-7994,3,Corv,2011,368.808
GW-11035,3,Corv,2011,438.912
GW-10956,3,Corv,2011,295.656
BESC-233,3,Corv,2011,429.768
GW-9840,3,Corv,2011,384.048
GW-9788,3,Corv,2011,448.056
GW-9907,3,Corv,2011,417.576
BESC-450,3,Corv,2011,359.664
GW-9864,3,Corv,2011,438.912
BESC-242,3,Corv,2011,411.48
YALE-27-3,3,Corv,2011,396.24
BESC-179,3,Corv,2011,432.816
BESC-174,3,Corv,2011,472.44
GW-7981,3,Corv,2011,155.448
BESC-378,3,Corv,2011,359.664
BESC-120,3,Corv,2011,454.152
GW-11048,3,Corv,2011,323.088
GW-9915,3,Corv,2011,502.92
BESC-31,3,Corv,2011,472.44
GW-10987,3,Corv,2011,408.432
DENB-17-1,3,Corv,2011,NA
GW-9596,3,Corv,2011,371.856
GW-11034,3,Corv,2011,NA
GLCA-26-1,3,Corv,2011,NA
BESC-399,3,Corv,2011,387.096
GW-10985,3,Corv,2011,490.728
BESC-297,3,Corv,2011,411.48
BESC-850,3,Corv,2011,393.192
BESC-211,1,Corv,2011,423.672
HOMA-21-1,1,Corv,2011,280.416
BESC-422,1,Corv,2011,332.232
BESC-808,1,Corv,2011,414.528
CA-04-05,1,Corv,2011,NA
GW-9839,1,Corv,2011,338.328
CHWJ-27-1,1,Corv,2011,307.848
BESC-267,1,Corv,2011,316.992
KTMB-12-1,1,Corv,2011,NA
GW-7979,1,Corv,2011,188.976
BESC-201,1,Corv,2011,326.136
BESC-78,1,Corv,2011,307.848
GW-11049,1,Corv,2011,222.504
BESC-251,1,Corv,2011,NA
BESC-141,1,Corv,2011,335.28
BESC-389,1,Corv,2011,393.192
GW-9855,1,Corv,2011,298.704
BESC-379,1,Corv,2011,353.568
BESC-37,1,Corv,2011,265.176
GW-9826,1,Corv,2011,158.496
BESC-179,1,Corv,2011,225.552
BESC-183,1,Corv,2011,356.616
BESC-149,1,Corv,2011,295.656
BESC-292,1,Corv,2011,213.36
BESC-15,1,Corv,2011,195.072
BESC-412,1,Corv,2011,161.544
BESC-339,1,Corv,2011,85.344
BESC-298,1,Corv,2011,152.4
LILA-26-4,1,Corv,2011,NA
BESC-832,3,Corv,2011,192.024
BESC-871,3,Corv,2011,137.16
BESC-332,3,Corv,2011,338.328
BESC-26,3,Corv,2011,353.568
VNDL-27-1,3,Corv,2011,426.72
DENC-17-3,3,Corv,2011,280.416
DENC-17-1,3,Corv,2011,316.992
BESC-204,3,Corv,2011,426.72
BESC-367,3,Corv,2011,411.48
LILC-26-2,3,Corv,2011,301.752
BESC-153,3,Corv,2011,454.152
GW-9882,3,Corv,2011,353.568
BESC-329,3,Corv,2011,402.336
CA-02-02,3,Corv,2011,NA
GW-9858,3,Corv,2011,408.432
BESC-898,3,Corv,2011,371.856
BESC-185,3,Corv,2011,460.248
BESC-125,3,Corv,2011,387.096
BESC-401,3,Corv,2011,405.384
BESC-221,3,Corv,2011,414.528
GW-9805,3,Corv,2011,454.152
BESC-6,3,Corv,2011,405.384
BESC-862,3,Corv,2011,396.24
GW-9916,3,Corv,2011,438.912
GLCB-26-3,3,Corv,2011,347.472
BESC-156,3,Corv,2011,481.584
BESC-192,3,Corv,2011,371.856
BESC-436,3,Corv,2011,371.856
BESC-244,3,Corv,2011,390.144
DENC-17-2,3,Corv,2011,335.28
GW-9815,3,Corv,2011,365.76
GW-7996,1,Corv,2011,347.472
GW-9789,1,Corv,2011,387.096
HOMC-21-3,1,Corv,2011,304.8
BESC-93,1,Corv,2011,316.992
BESC-888,1,Corv,2011,371.856
BESC-148,1,Corv,2011,399.288
GW-9817,1,Corv,2011,359.664
SKWB-24-5,1,Corv,2011,298.704
GW-9775,1,Corv,2011,353.568
HOMA-21-4,1,Corv,2011,256.032
GW-11044,1,Corv,2011,295.656
GW-9757,1,Corv,2011,301.752
BESC-424,1,Corv,2011,262.128
SLMB-28-1,1,Corv,2011,292.608
GW-9582,1,Corv,2011,237.744
HRSO-27-2,1,Corv,2011,396.24
BESC-28,1,Corv,2011,NA
GW-11001,1,Corv,2011,246.888
BESC-252,1,Corv,2011,NA
BESC-397,1,Corv,2011,234.696
GW-9911,1,Corv,2011,280.416
GW-10985,1,Corv,2011,185.928
BESC-467,1,Corv,2011,365.76
BESC-196,1,Corv,2011,152.4
BESC-89,1,Corv,2011,231.648
BESC-280,1,Corv,2011,112.776
BESC-308,1,Corv,2011,210.312
GW-11036,1,Corv,2011,204.216
BESC-871,1,Corv,2011,182.88
BESC-19,3,Corv,2011,313.944
BESC-138,3,Corv,2011,347.472
BESC-33,3,Corv,2011,408.432
BESC-322,3,Corv,2011,326.136
GW-11012,3,Corv,2011,457.2
GW-9774,3,Corv,2011,341.376
BESC-849,3,Corv,2011,365.76
CMBF-28-1,3,Corv,2011,414.528
HOMB-21-2,3,Corv,2011,356.616
BESC-213,3,Corv,2011,335.28
GW-9763,3,Corv,2011,338.328
GW-10999,3,Corv,2011,377.952
GW-9964,3,Corv,2011,448.056
BESC-171,3,Corv,2011,310.896
GW-9947,3,Corv,2011,441.96
GW-9883,3,Corv,2011,384.048
BESC-236,3,Corv,2011,368.808
GW-7980,3,Corv,2011,326.136
BESC-901,3,Corv,2011,377.952
BESC-885,3,Corv,2011,307.848
GW-9769,3,Corv,2011,393.192
GW-9952,3,Corv,2011,NA
GW-10995,3,Corv,2011,396.24
BESC-466,3,Corv,2011,210.312
BESC-830,3,Corv,2011,356.616
GW-9771,3,Corv,2011,265.176
BESC-203,3,Corv,2011,426.72
BESC-29,3,Corv,2011,NA
GW-9795,3,Corv,2011,338.328
GW-11025,3,Corv,2011,374.904
GW-9824,3,Corv,2011,368.808
GW-9588,1,Corv,2011,435.864
BESC-133,1,Corv,2011,362.712
BESC-54,1,Corv,2011,362.712
BESC-393,1,Corv,2011,216.408
GW-9764,1,Corv,2011,347.472
BESC-164,1,Corv,2011,259.08
BESC-290,1,Corv,2011,332.232
SKWE-24-2,1,Corv,2011,207.264
BESC-217,1,Corv,2011,332.232
BESC-850,1,Corv,2011,307.848
CHWH-27-5,1,Corv,2011,326.136
GW-9811,1,Corv,2011,320.04
GW-11053,1,Corv,2011,301.752
BESC-367,1,Corv,2011,298.704
GW-9899,1,Corv,2011,316.992
GW-9778,1,Corv,2011,NA
BESC-230,1,Corv,2011,344.424
GW-9958,1,Corv,2011,313.944
GW-9920,1,Corv,2011,265.176
BESC-109,1,Corv,2011,188.976
BESC-162,1,Corv,2011,313.944
BESC-186,1,Corv,2011,316.992
BESC-841,1,Corv,2011,298.704
LILB-26-4,1,Corv,2011,237.744
DENC-17-3,1,Corv,2011,121.92
GW-9967,1,Corv,2011,252.984
FNYI-28-5,1,Corv,2011,170.688
GW-9948,1,Corv,2011,274.32
BESC-272,1,Corv,2011,188.976
GW-9850,1,Corv,2011,292.608
KLNC-20-2,1,Corv,2011,195.072
GW-9764,3,Corv,2011,417.576
NHTB-27-4,3,Corv,2011,240.792
GW-9810,3,Corv,2011,426.72
BESC-910,3,Corv,2011,445.008
MTSM-27-3,3,Corv,2011,295.656
BESC-886,3,Corv,2011,353.568
SLMC-28-1,3,Corv,2011,344.424
BESC-446,3,Corv,2011,390.144
BESC-307,3,Corv,2011,316.992
BESC-877,3,Corv,2011,344.424
BESC-141,3,Corv,2011,390.144
HIRD-12-2,3,Corv,2011,195.072
BESC-357,3,Corv,2011,341.376
GW-11037,3,Corv,2011,451.104
GLCB-26-2,3,Corv,2011,320.04
BESC-866,3,Corv,2011,377.952
BESC-306,3,Corv,2011,362.712
HRSO-27-5,3,Corv,2011,396.24
BESC-105,3,Corv,2011,350.52
BESC-370,3,Corv,2011,344.424
BESC-803,3,Corv,2011,45.72
BESC-162,3,Corv,2011,384.048
BESC-82,3,Corv,2011,460.248
BESC-249,3,Corv,2011,353.568
BESC-403,3,Corv,2011,451.104
GW-9592,3,Corv,2011,338.328
CA-05-04,3,Corv,2011,88.392
BESC-282,3,Corv,2011,432.816
GW-9773,3,Corv,2011,332.232
BESC-232,3,Corv,2011,374.904
GW-9843,1,Corv,2011,350.52
BESC-151,1,Corv,2011,402.336
BESC-402,1,Corv,2011,320.04
GW-9952,1,Corv,2011,338.328
GW-9878,1,Corv,2011,332.232
NHTA-27-2,1,Corv,2011,256.032
BESC-396,1,Corv,2011,286.512
LILA-26-2,1,Corv,2011,143.256
GW-7989,1,Corv,2011,237.744
LILA-26-3,1,Corv,2011,274.32
GW-9760,1,Corv,2011,435.864
BESC-867,1,Corv,2011,219.456
BESC-178,1,Corv,2011,341.376
BESC-430,1,Corv,2011,292.608
HOPG-27-5,1,Corv,2011,262.128
GW-9841,1,Corv,2011,320.04
DENC-17-2,1,Corv,2011,210.312
KTMC-12-3,1,Corv,2011,237.744
BESC-25,1,Corv,2011,295.656
GW-9966,1,Corv,2011,234.696
GW-9963,1,Corv,2011,344.424
NHTB-27-3,1,Corv,2011,NA
BESC-96,1,Corv,2011,371.856
BESC-341,1,Corv,2011,231.648
BESC-436,1,Corv,2011,173.736
BESC-314,1,Corv,2011,179.832
SLMC-28-2,1,Corv,2011,268.224
BESC-130,1,Corv,2011,271.272
GW-9959,1,Corv,2011,292.608
BESC-235,1,Corv,2011,347.472
BESC-385,3,Corv,2011,377.952
BESC-855,3,Corv,2011,356.616
BESC-123,3,Corv,2011,396.24
BESC-826,3,Corv,2011,365.76
GW-9955,3,Corv,2011,390.144
